,WL,power
776,1.3164512e-06,-49.6274
777,1.3164724e-06,-46.1770147
778,1.3164935999999999e-06,-43.2546806
779,1.3165148e-06,-42.5517271
780,1.316536e-06,-43.6428413
781,1.3165572e-06,-46.4634968
782,1.3165784e-06,-51.2490893
783,1.3165996e-06,-54.8870675
784,1.3166207999999999e-06,-57.6059271
785,1.316642e-06,-59.7261732
786,1.3166632e-06,-61.1529792
787,1.3166844e-06,-62.0377335
788,1.3167056e-06,-64.6678512
789,1.3167268e-06,-66.328714
790,1.3167479999999999e-06,-67.3943557
791,1.3167692e-06,-67.7889161
792,1.3167904e-06,-65.2166703
793,1.3168116e-06,-69.3905387
794,1.3168328e-06,-68.7577018
795,1.316854e-06,-67.2139361
796,1.3168751999999999e-06,-69.126308
797,1.3168964e-06,-67.1672526
798,1.3169176e-06,-69.389084
799,1.3169388e-06,-69.389084
800,1.31696e-06,-67.0455863
801,1.3169812e-06,-64.9539129
802,1.3170023999999999e-06,-68.6723968
803,1.3170236e-06,-66.5231463
804,1.3170448e-06,-69.389084
805,1.317066e-06,-65.047632
806,1.3170872e-06,-69.3874481
807,1.3171084e-06,-66.9657737
808,1.3171295999999999e-06,-64.996815
809,1.3171508e-06,-64.1430232
810,1.317172e-06,-68.3109719
811,1.3171932e-06,-63.4397882
812,1.3172144e-06,-64.4565537
813,1.3172356e-06,-63.1940481
814,1.3172568e-06,-64.3190797
815,1.3172779999999999e-06,-61.7600231
816,1.3172992e-06,-62.1320241
817,1.3173204e-06,-60.9737795
818,1.3173416e-06,-59.8547466
819,1.3173628e-06,-57.1561924
820,1.317384e-06,-53.435318
821,1.3174051999999999e-06,-50.17757
822,1.3174264e-06,-46.6222656
823,1.3174476e-06,-44.8051902
824,1.3174688e-06,-44.4121053
825,1.31749e-06,-45.9449638
826,1.3175112e-06,-49.7115485
827,1.3175323999999999e-06,-53.141933
828,1.3175536e-06,-56.0810333
829,1.3175748e-06,-59.0729028
830,1.317596e-06,-61.0613862
831,1.3176172e-06,-62.4024394
832,1.3176384e-06,-62.9566733
833,1.3176595999999999e-06,-62.6588935
834,1.3176808e-06,-64.758539
835,1.317702e-06,-65.3328463
836,1.3177232e-06,-67.0297172
837,1.3177444e-06,-66.4682378
838,1.3177656e-06,-64.5070632
839,1.3177867999999999e-06,-66.0093454
840,1.317808e-06,-66.9624451
841,1.3178292e-06,-69.3814549
842,1.3178504e-06,-66.2591826
843,1.3178716e-06,-65.1756845
844,1.3178928e-06,-69.3814549
845,1.3179139999999999e-06,-69.3814549
846,1.3179352e-06,-68.9563235
847,1.3179564e-06,-64.6069769
848,1.3179776e-06,-66.8562413
849,1.3179988e-06,-69.3814549
850,1.31802e-06,-69.3800033
851,1.3180411999999999e-06,-66.2441749
852,1.3180624e-06,-64.251718
853,1.3180836e-06,-67.5823568
854,1.3181048e-06,-67.4912129
855,1.318126e-06,-66.7694478
856,1.3181472e-06,-66.353225
857,1.3181683999999999e-06,-65.7185721
858,1.3181896e-06,-64.1187536
859,1.3182108e-06,-62.2616738
860,1.318232e-06,-62.2663262
861,1.3182532e-06,-61.6409088
862,1.3182744e-06,-60.0465694
863,1.3182955999999999e-06,-58.7411953
864,1.3183168e-06,-56.5022591
865,1.318338e-06,-53.5726101
866,1.3183592e-06,-50.5563689
867,1.3183804e-06,-48.0393454
868,1.3184016e-06,-46.3055202
869,1.3184227999999999e-06,-46.0781823
870,1.3184439999999999e-06,-47.463585
871,1.3184652e-06,-50.7266658
872,1.3184864e-06,-53.7561651
873,1.3185076e-06,-56.9547991
874,1.3185288e-06,-60.2366376
875,1.3185499999999999e-06,-61.0838892
876,1.3185711999999999e-06,-62.8530821
877,1.3185924e-06,-63.8166155
878,1.3186136e-06,-64.0200509
879,1.3186348e-06,-64.2461514
880,1.318656e-06,-65.1145143
881,1.3186772e-06,-67.6172768
882,1.3186983999999999e-06,-64.222628
883,1.3187196e-06,-66.4511972
884,1.3187408e-06,-69.37547
885,1.318762e-06,-64.3650324
886,1.3187832e-06,-66.8780095
887,1.3188044e-06,-69.3740204
888,1.3188255999999999e-06,-69.3740204
889,1.3188468e-06,-65.6382695
890,1.318868e-06,-67.3582139
891,1.3188892e-06,-67.8174343
892,1.3189104e-06,-65.6365835
893,1.3189316e-06,-66.8684343
894,1.3189527999999999e-06,-67.9030967
895,1.318974e-06,-65.0863414
896,1.3189952e-06,-68.3264598
897,1.3190164e-06,-67.4577541
898,1.3190376e-06,-65.531962
899,1.3190588e-06,-69.2535937
900,1.3190799999999999e-06,-64.9452786
901,1.3191012e-06,-65.2518711
902,1.3191224e-06,-64.3152344
903,1.3191436e-06,-65.6633302
904,1.3191648e-06,-64.5044647
905,1.319186e-06,-65.4658965
906,1.3192071999999999e-06,-63.0413292
907,1.3192284e-06,-63.005897
908,1.3192496e-06,-59.8485986
909,1.3192708e-06,-56.6501986
910,1.319292e-06,-54.0504053
911,1.3193132e-06,-50.5621577
912,1.3193343999999999e-06,-48.3982799
913,1.3193556e-06,-47.328004
914,1.3193768e-06,-47.9587477
915,1.319398e-06,-50.0351116
916,1.3194192e-06,-52.7153365
917,1.3194404e-06,-55.5005706
918,1.3194615999999999e-06,-58.0858541
919,1.3194827999999999e-06,-61.5024382
920,1.319504e-06,-60.8721189
921,1.3195252e-06,-62.3264061
922,1.3195464e-06,-63.8477681
923,1.3195676e-06,-62.7495389
924,1.3195887999999999e-06,-64.3136521
925,1.3196099999999999e-06,-65.1168249
926,1.3196312e-06,-66.7634844
927,1.3196524e-06,-69.3678648
928,1.3196736e-06,-66.625074
929,1.3196948e-06,-67.450302
930,1.3197159999999999e-06,-68.8344635
931,1.3197371999999999e-06,-66.7710394
932,1.3197584e-06,-64.3847449
933,1.3197796e-06,-67.0747244
934,1.3198008e-06,-66.6744184
935,1.319822e-06,-65.870007
936,1.3198432e-06,-68.6456577
937,1.3198643999999999e-06,-68.5798231
938,1.3198856e-06,-69.3664177
939,1.3199068e-06,-69.3649711
940,1.319928e-06,-67.825798
941,1.3199492e-06,-65.0901232
942,1.3199704e-06,-66.5363227
943,1.3199915999999999e-06,-69.2617074
944,1.3200128e-06,-68.497021
945,1.320034e-06,-66.6960742
946,1.3200552e-06,-68.2379748
947,1.3200764e-06,-65.63689
948,1.3200976e-06,-65.4003855
949,1.3201187999999999e-06,-65.8896176
950,1.32014e-06,-61.832173
951,1.3201612e-06,-62.4894688
952,1.3201824e-06,-63.2134773
953,1.3202036e-06,-59.9704166
954,1.3202248e-06,-58.2696109
955,1.3202459999999999e-06,-55.1030063
956,1.3202672e-06,-52.7133348
957,1.3202884e-06,-50.5163638
958,1.3203096e-06,-49.000565
959,1.3203308e-06,-48.5984353
960,1.320352e-06,-49.817603
961,1.3203731999999999e-06,-52.596351
962,1.3203944e-06,-55.0056585
963,1.3204156e-06,-57.3801834
964,1.3204368e-06,-59.7791511
965,1.320458e-06,-60.7029427
966,1.3204792e-06,-62.8734738
967,1.3205003999999999e-06,-65.0097952
968,1.3205216e-06,-64.3597755
969,1.3205428e-06,-67.6788868
970,1.320564e-06,-66.7251175
971,1.3205852e-06,-65.9993382
972,1.3206064e-06,-65.7881514
973,1.3206275999999999e-06,-66.1054109
974,1.3206487999999999e-06,-69.3618986
975,1.32067e-06,-69.3618986
976,1.3206912e-06,-65.3827153
977,1.3207124e-06,-69.3618986
978,1.3207336e-06,-68.9481032
979,1.3207547999999999e-06,-65.5195632
980,1.3207759999999999e-06,-69.3604535
981,1.3207972e-06,-69.3604535
982,1.3208184e-06,-65.0974262
983,1.3208396e-06,-67.7538417
984,1.3208608e-06,-69.3604535
985,1.3208819999999998e-06,-64.5908065
986,1.3209031999999999e-06,-64.5376533
987,1.3209244e-06,-69.3604535
988,1.3209456e-06,-66.9952175
989,1.3209668e-06,-67.1485452
990,1.320988e-06,-67.6468769
991,1.3210091999999998e-06,-66.4441781
992,1.3210303999999999e-06,-65.6116762
993,1.3210516e-06,-64.4537518
994,1.3210728e-06,-66.7943838
995,1.321094e-06,-64.0701901
996,1.3211152e-06,-62.7062424
997,1.3211363999999998e-06,-60.9424691
998,1.3211575999999999e-06,-60.150518
999,1.3211788e-06,-58.9960986
1000,1.3212e-06,-56.4475385
