,WL,power
775,1.31643e-06,-53.4668924
776,1.3164512e-06,-49.6016636
777,1.3164724e-06,-46.1614922
778,1.3164935999999999e-06,-43.7143214
779,1.3165148e-06,-42.5244335
780,1.316536e-06,-43.6334319
781,1.3165572e-06,-46.4746639
782,1.3165784e-06,-50.3012542
783,1.3165996e-06,-54.1368563
784,1.3166207999999999e-06,-57.9636891
785,1.316642e-06,-59.1560494
786,1.3166632e-06,-61.1937769
787,1.3166844e-06,-61.7869706
788,1.3167056e-06,-63.4094004
789,1.3167268e-06,-64.2483772
790,1.3167479999999999e-06,-65.1298967
791,1.3167692e-06,-65.3798254
792,1.3167904e-06,-67.8273205
793,1.3168116e-06,-66.0482582
794,1.3168328e-06,-67.1777291
795,1.316854e-06,-63.8863089
796,1.3168751999999999e-06,-69.3905387
797,1.3168964e-06,-69.389084
798,1.3169176e-06,-65.4128849
799,1.3169388e-06,-68.6102597
800,1.31696e-06,-68.9963311
801,1.3169812e-06,-69.389084
802,1.3170023999999999e-06,-69.389084
803,1.3170236e-06,-64.8680755
804,1.3170448e-06,-66.9068623
805,1.317066e-06,-69.389084
806,1.3170872e-06,-64.0890353
807,1.3171084e-06,-65.6814081
808,1.3171295999999999e-06,-64.6497433
809,1.3171508e-06,-66.9183749
810,1.317172e-06,-69.3874481
811,1.3171932e-06,-65.1712766
812,1.3172144e-06,-66.6528701
813,1.3172356e-06,-66.43183
814,1.3172568e-06,-62.5269011
815,1.3172779999999999e-06,-63.0125918
816,1.3172992e-06,-62.9070203
817,1.3173204e-06,-61.5612772
818,1.3173416e-06,-59.7539258
819,1.3173628e-06,-57.3884335
820,1.317384e-06,-53.7458409
821,1.3174051999999999e-06,-50.5531732
822,1.3174264e-06,-46.7990918
823,1.3174476e-06,-44.9154264
824,1.3174688e-06,-44.3498187
825,1.31749e-06,-45.714289
826,1.3175112e-06,-48.6172919
827,1.3175323999999999e-06,-52.9670039
828,1.3175536e-06,-56.2368489
829,1.3175748e-06,-58.3082211
830,1.317596e-06,-60.7367309
831,1.3176172e-06,-61.16566
832,1.3176384e-06,-62.6592023
833,1.3176595999999999e-06,-62.7366303
834,1.3176808e-06,-62.4749409
835,1.317702e-06,-63.8652628
836,1.3177232e-06,-64.5212644
837,1.3177444e-06,-65.2510297
838,1.3177656e-06,-63.9844985
839,1.3177867999999999e-06,-65.4887942
840,1.317808e-06,-65.3271343
841,1.3178292e-06,-66.6788968
842,1.3178504e-06,-69.1727607
843,1.3178716e-06,-67.9321172
844,1.3178928e-06,-66.6994004
845,1.3179139999999999e-06,-69.3814549
846,1.3179352e-06,-67.408851
847,1.3179564e-06,-68.2574051
848,1.3179776e-06,-69.3814549
849,1.3179988e-06,-69.3814549
850,1.31802e-06,-69.3800033
851,1.3180411999999999e-06,-69.3800033
852,1.3180624e-06,-67.7366587
853,1.3180836e-06,-64.8304917
854,1.3181048e-06,-63.9560981
855,1.318126e-06,-65.8936805
856,1.3181472e-06,-63.6571181
857,1.3181683999999999e-06,-65.6593231
858,1.3181896e-06,-65.8698453
859,1.3182108e-06,-63.8123846
860,1.318232e-06,-61.5574415
861,1.3182532e-06,-63.3072856
862,1.3182744e-06,-60.0091648
863,1.3182955999999999e-06,-59.4048204
864,1.3183168e-06,-56.287823
865,1.318338e-06,-54.298491
866,1.3183592e-06,-51.3042563
867,1.3183804e-06,-48.0569472
868,1.3184016e-06,-46.3353687
869,1.3184227999999999e-06,-46.0214448
870,1.3184439999999999e-06,-47.4255135
871,1.3184652e-06,-50.0047045
872,1.3184864e-06,-53.858175
873,1.3185076e-06,-57.0833972
874,1.3185288e-06,-58.5521766
875,1.3185499999999999e-06,-61.8186646
876,1.3185711999999999e-06,-61.0993874
877,1.3185924e-06,-63.4944663
878,1.3186136e-06,-64.7023172
879,1.3186348e-06,-64.3111667
880,1.318656e-06,-66.660041
881,1.3186772e-06,-68.6016067
882,1.3186983999999999e-06,-67.8578814
883,1.3187196e-06,-65.8836116
884,1.3187408e-06,-69.3656943
885,1.318762e-06,-67.0506767
886,1.3187832e-06,-67.9545331
887,1.3188044e-06,-66.5310474
888,1.3188255999999999e-06,-66.6777281
889,1.3188468e-06,-63.59615
890,1.318868e-06,-66.5229584
891,1.3188892e-06,-69.3740204
892,1.3189104e-06,-69.3740204
893,1.3189316e-06,-67.6466335
894,1.3189527999999999e-06,-65.6391894
895,1.318974e-06,-64.6244214
896,1.3189952e-06,-66.3077374
897,1.3190164e-06,-66.975149
898,1.3190376e-06,-64.4413984
899,1.3190588e-06,-69.3723901
900,1.3190799999999999e-06,-65.3167293
901,1.3191012e-06,-65.5073484
902,1.3191224e-06,-63.4601655
903,1.3191436e-06,-64.8248948
904,1.3191648e-06,-63.2126002
905,1.319186e-06,-62.8347146
906,1.3192071999999999e-06,-63.6406341
907,1.3192284e-06,-61.3212435
908,1.3192496e-06,-58.5099202
909,1.3192708e-06,-56.7935837
910,1.319292e-06,-54.0156595
911,1.3193132e-06,-50.7269824
912,1.3193343999999999e-06,-48.3678224
913,1.3193556e-06,-47.2888015
914,1.3193768e-06,-47.888175
915,1.319398e-06,-49.9821048
916,1.3194192e-06,-52.846693
917,1.3194404e-06,-55.7361606
918,1.3194615999999999e-06,-58.3800258
919,1.3194827999999999e-06,-58.9380299
920,1.319504e-06,-60.3532782
921,1.3195252e-06,-61.7299992
922,1.3195464e-06,-66.6206507
923,1.3195676e-06,-68.0772435
924,1.3195887999999999e-06,-63.1266363
925,1.3196099999999999e-06,-63.6124657
926,1.3196312e-06,-65.6888465
927,1.3196524e-06,-68.5492987
928,1.3196736e-06,-65.5288216
929,1.3196948e-06,-69.3678648
930,1.3197159999999999e-06,-69.3664177
931,1.3197371999999999e-06,-63.7661155
932,1.3197584e-06,-64.688498
933,1.3197796e-06,-65.8829628
934,1.3198008e-06,-66.5755228
935,1.319822e-06,-69.3664177
936,1.3198432e-06,-65.1331708
937,1.3198643999999999e-06,-69.3664177
938,1.3198856e-06,-65.1972369
939,1.3199068e-06,-67.4120788
940,1.319928e-06,-68.5022057
941,1.3199492e-06,-69.3649711
942,1.3199704e-06,-69.0626036
943,1.3199915999999999e-06,-65.1069113
944,1.3200128e-06,-65.4019823
945,1.320034e-06,-63.2945767
946,1.3200552e-06,-65.4827256
947,1.3200764e-06,-69.3649711
948,1.3200976e-06,-65.96532
949,1.3201187999999999e-06,-63.8628174
950,1.32014e-06,-63.1585654
951,1.3201612e-06,-65.4870171
952,1.3201824e-06,-60.9700103
953,1.3202036e-06,-60.7442752
954,1.3202248e-06,-58.1934052
955,1.3202459999999999e-06,-56.2071083
956,1.3202672e-06,-52.9140228
957,1.3202884e-06,-50.4770229
958,1.3203096e-06,-48.9871795
959,1.3203308e-06,-48.6578082
960,1.320352e-06,-49.7999169
961,1.3203731999999999e-06,-52.4665724
962,1.3203944e-06,-55.2079145
963,1.3204156e-06,-57.1237842
964,1.3204368e-06,-59.4264781
965,1.320458e-06,-59.9789049
966,1.3204792e-06,-61.8858553
967,1.3205003999999999e-06,-63.6276848
968,1.3205216e-06,-63.6317394
969,1.3205428e-06,-63.839655
970,1.320564e-06,-64.9067646
971,1.3205852e-06,-65.1875527
972,1.3206064e-06,-66.3199166
973,1.3206275999999999e-06,-66.1495073
974,1.3206487999999999e-06,-68.3543062
975,1.32067e-06,-69.0388905
976,1.3206912e-06,-69.3618986
977,1.3207124e-06,-64.5910474
978,1.3207336e-06,-65.1817525
979,1.3207547999999999e-06,-64.6725127
980,1.3207759999999999e-06,-66.4700941
981,1.3207972e-06,-66.3811482
982,1.3208184e-06,-65.7165424
983,1.3208396e-06,-65.6502437
984,1.3208608e-06,-69.3604535
985,1.3208819999999998e-06,-64.7713275
986,1.3209031999999999e-06,-64.3356303
987,1.3209244e-06,-63.801926
988,1.3209456e-06,-64.3394936
989,1.3209668e-06,-65.4765178
990,1.320988e-06,-63.9757079
991,1.3210091999999998e-06,-65.7354707
992,1.3210303999999999e-06,-67.5970131
993,1.3210516e-06,-69.3604535
994,1.3210728e-06,-64.988887
995,1.321094e-06,-63.3894421
996,1.3211152e-06,-63.7906909
997,1.3211363999999998e-06,-61.7535003
998,1.3211575999999999e-06,-60.3640058
999,1.3211788e-06,-59.2263651
1000,1.3212e-06,-56.8996823
